CCTV,#genre#
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8$东北线路
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225929/1.m3u8$东北线路
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8$东北线路
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225995/1.m3u8$东北线路
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225997/1.m3u8$东北线路
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8$东北线路
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221226038/1.m3u8$东北线路
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8$东北线路
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221226030/1.m3u8$东北线路
黑龙江卫视,http://39.134.67.108/PLTV/88888888/224/3221226006/1.m3u8$东北线路
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221226015/1.m3u8$东北线路
湖南卫视,http://39.134.67.108/PLTV/88888888/224/3221226000/1.m3u8$东北线路
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8$东北线路
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221226034/1.m3u8$东北线路
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221226014/1.m3u8$东北线路
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221226003/1.m3u8$东北线路
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221226001/1.m3u8$东北线路
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8$东北线路
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8$东北线路
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8$东北线路
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8$东北线路
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8$东北线路
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8$东北线路
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8$东北线路
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8$东北线路
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8$东北线路
咪咕视频,http://39.134.67.108/PLTV/88888888/224/3221225895/1.m3u8$东北线路
咪咕体育,http://39.134.67.108/PLTV/88888888/224/3221225897/1.m3u8$东北线路
咪咕视频,http://39.134.67.108/PLTV/88888888/224/3221226027/1.m3u8$东北线路
咪咕体育,http://39.134.67.108/PLTV/88888888/224/3221226031/1.m3u8$东北线路
黑龙江文体,http://39.134.67.108/PLTV/88888888/224/3221226012/1.m3u8$东北线路
黑龙江都市,http://39.134.67.108/PLTV/88888888/224/3221225990/1.m3u8$东北线路
黑龙江农业科教,http://39.134.67.108/PLTV/88888888/224/3221225994/1.m3u8$东北线路
黑龙江农业科教,http://39.134.67.108/PLTV/88888888/224/3221225998/1.m3u8$东北线路
黑龙江新闻法治,http://39.134.67.108/PLTV/88888888/224/3221225967/1.m3u8$东北线路
黑龙江新闻法治,http://39.134.67.108/PLTV/88888888/224/3221225992/1.m3u8$东北线路
睛彩竞技,http://39.134.67.108/PLTV/88888888/224/3221226046/1.m3u8$东北线路
新闻综合,http://39.134.67.108/PLTV/88888888/224/3221226062/1.m3u8$东北线路
新闻综合,http://39.134.67.108/PLTV/88888888/224/3221225993/1.m3u8$东北线路



北京卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225889/index.m3u8?servicetype=1$广西专线
天津卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225675/index.m3u8?servicetype=1$广西专线
江苏卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226025/index.m3u8?servicetype=1$广西专线
贵州卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225770/index.m3u8?servicetype=1$广西专线
吉林卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225678/index.m3u8?servicetype=1$广西专线
黑龙江卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225734/index.m3u8?servicetype=1$广西专线
广东卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225666/index.m3u8?servicetype=1$广西专线
重庆卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225898/index.m3u8?servicetype=1$广西专线
浙江卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225731/index.m3u8?servicetype=1$广西专线
东方卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225718/index.m3u8?servicetype=1$广西专线
东南卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225904/index.m3u8?servicetype=1$广西专线
湖北卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225954/index.m3u8?servicetype=1$广西专线
安徽卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225886/index.m3u8?servicetype=1$广西专线
山东卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226010/index.m3u8?servicetype=1$广西专线
河南卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225802/index.m3u8?servicetype=1$广西专线
山西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225785/index.m3u8?servicetype=1$广西专线
河北卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225773/index.m3u8?servicetype=1$广西专线
四川卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225757/index.m3u8?servicetype=1$广西专线
湖南卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225919/index.m3u8?servicetype=1$广西专线
深圳卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225725/index.m3u8?servicetype=1$广西专线
大湾区卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225748/index.m3u8?servicetype=1$广西专线
广东珠江,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225717/index.m3u8?servicetype=1$广西专线
青海卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225705/index.m3u8?servicetype=1$广西专线






湖南卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8$移动线路
湖南卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8$移动线路
浙江卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$移动线路
浙江卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8$移动线路
江苏卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$移动线路
江苏卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8$移动线路
东方卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8$移动线路
东方卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8$移动线路
北京卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$移动线路
北京卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8$移动线路
黑龙江卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8$移动线路
安徽卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8$移动线路
湖北卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8$移动线路
湖北卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8$移动线路
深圳卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8$移动线路
深圳卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8$移动线路
天津卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8$移动线路
天津卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8$移动线路
重庆卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$移动线路
重庆卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8$移动线路
江西卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$移动线路
东南卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8$移动线路
东南卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8$移动线路
四川卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8$移动线路
四川卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226513/index.m3u8$移动线路
河北卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8$移动线路
河北卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8$移动线路
河北卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226448/index.m3u8$移动线路
贵州卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8$移动线路
贵州卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8$移动线路
贵州卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226383/index.m3u8$移动线路
山东卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8$移动线路
辽宁卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8$移动线路
辽宁卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8$移动线路
海南卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8$移动线路
海南卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8$移动线路
海南卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226445/index.m3u8$移动线路
河南卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8$移动线路
河南卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226320/index.m3u8$移动线路
吉林卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$移动线路
吉林卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/index.m3u8$移动线路
广东卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$移动线路
广东卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226374/index.m3u8$移动线路
广西卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8$移动线路
广西卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8$移动线路
陕西卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8$移动线路
陕西卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8$移动线路
山西卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8$移动线路
山西卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8$移动线路
云南卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8$移动线路
甘肃卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8$移动线路
青海卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8$移动线路
青海卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8$移动线路
新疆卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8$移动线路
新疆卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8$移动线路
宁夏卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8$移动线路
宁夏卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8$移动线路
内蒙古卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8$移动线路
内蒙古卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8$移动线路
西藏卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8$移动线路
西藏卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8$移动线路
兵团卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8$移动线路
延边卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8$移动线路
山东教育卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8$移动线路
安多卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8$移动线路
康巴卫视,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8$移动线路
北京纪实,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8$移动线路









👉电信专区👈,#genre#


CCTV1-综合,http://118.122.189.74:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://118.122.189.74:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://118.122.189.74:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://118.122.189.74:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://118.122.189.74:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://118.122.189.74:9901/tsfile/live/0006_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://118.122.189.74:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://118.122.189.74:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://118.122.189.74:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://118.122.189.74:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://118.122.189.74:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://118.122.189.74:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://118.122.189.74:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://118.122.189.74:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://118.122.189.74:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16-体育,http://27.19.146.219:2701/rtp/239.69.1.13:9718
CCTV17-农村,http://118.122.189.74:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://118.122.189.74:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://118.122.189.74:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://118.122.189.74:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://118.122.189.74:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://118.122.189.74:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://118.122.189.74:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://118.122.189.74:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://118.122.189.74:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://118.122.189.74:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://118.122.189.74:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
四川经济,http://118.122.189.74:9901/tsfile/live/0123_2.m3u8?key=txiptv&playlive=1&authid=0
四川新闻,http://118.122.189.74:9901/tsfile/live/0123_3.m3u8?key=txiptv&playlive=1&authid=0
四川影视,http://118.122.189.74:9901/tsfile/live/0123_4.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://118.122.189.74:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://118.122.189.74:9901/tsfile/live/0133_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://118.122.189.74:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://118.122.189.74:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://118.122.189.74:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://118.122.189.74:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://118.122.189.74:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://118.122.189.74:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://118.122.189.74:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://118.122.189.74:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://118.122.189.74:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://118.122.189.74:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://118.122.189.74:9901/tsfile/live/0138_2.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://118.122.189.74:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://118.122.189.74:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://118.122.189.74:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://118.122.189.74:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://118.122.189.74:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://118.122.189.74:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://118.122.189.74:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://118.122.189.74:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0











CCTV1-综合,http://1.197.249.61:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://1.197.249.61:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://1.197.249.61:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://1.197.249.61:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://1.197.249.61:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV6-电影,http://1.197.249.61:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://1.197.249.61:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://1.197.249.61:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://1.197.249.61:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://1.197.249.61:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://1.197.249.61:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://1.197.249.61:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://1.197.249.61:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://1.197.249.61:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://1.197.249.61:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV17-农村,http://1.197.249.61:85/tsfile/live/0007_2.m3u8?key=txiptv&playlive=1&authid=0

CHC家庭影院,http://27.19.146.219:2701/rtp/239.69.1.243:11100
CHC动作电影,http://27.19.146.219:2701/rtp/239.69.1.242:11094
CHC高清电影,http://27.19.146.219:2701/rtp/239.69.1.241:11088

CCTV央视台球,http://27.19.146.219:2701/rtp/239.69.1.98:10224
CCTV世界地理,http://27.19.146.219:2701/rtp/239.69.1.91:10186
CCTV高尔夫网球,http://27.19.146.219:2701/rtp/239.69.1.83:10138
CCTV风云足球,http://27.19.146.219:2701/rtp/239.69.1.81:10126
CCTV兵器科技,http://27.19.146.219:2701/rtp/239.69.1.79:10114
CCTV第一剧场,http://27.19.146.219:2701/rtp/239.69.1.74:10084


河南卫视,http://1.197.249.61:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://1.197.249.61:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://1.197.249.61:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河南法制,http://1.197.249.61:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河南电视剧,http://1.197.249.61:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://1.197.249.61:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://1.197.249.61:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
梨园频道,http://1.197.249.61:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
武术世界,http://1.197.249.61:85/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
百姓调解,http://1.197.249.61:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://1.197.249.61:85/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://1.197.249.61:85/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://1.197.249.61:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://1.197.249.61:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://1.197.249.61:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://1.197.249.61:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://1.197.249.61:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://1.197.249.61:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://1.197.249.61:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://1.197.249.61:85/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
福建东南,http://1.197.249.61:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://1.197.249.61:85/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://1.197.249.61:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://1.197.249.61:85/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://1.197.249.61:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://1.197.249.61:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://1.197.249.61:85/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://1.197.249.61:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://1.197.249.61:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://1.197.249.61:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0






江苏卫视,http://27.19.146.219:2701/rtp/239.69.1.174:10680
东方卫视,http://27.19.146.219:2701/rtp/239.69.1.173:10674
河北卫视,http://27.19.146.219:2701/rtp/239.69.1.157:10578
CCTV5-体育,http://27.19.146.219:2701/rtp/239.69.1.12:9712

金鹰纪实,http://27.19.146.219:2701/rtp/239.69.1.109:10292
金鹰卡通,http://27.19.146.219:2701/rtp/239.69.1.248:11130
茶频道,http://27.19.146.219:2701/rtp/239.69.1.144:10500
快乐垂钓,http://27.19.146.219:2701/rtp/239.69.1.142:10488
武术世界,http://27.19.146.219:2701/rtp/239.69.1.47:9922
梨园频道,http://27.19.146.219:2701/rtp/239.69.1.33:9838
卡酷少儿,http://27.19.146.219:2701/rtp/239.69.1.193:10800
房县综合,http://27.19.146.219:2701/rtp/239.69.1.192:10794
阳新综合,http://27.19.146.219:2701/rtp/239.69.1.34:9844
蔡甸综合,http://27.19.146.219:2701/rtp/239.69.1.245:11112
武汉教育,http://27.19.146.219:2701/rtp/239.69.1.60:9994
武汉外语,http://27.19.146.219:2701/rtp/239.69.1.36:9856
武汉文体,http://27.19.146.219:2701/rtp/239.69.1.147:10518
武汉经济,http://27.19.146.219:2701/rtp/239.69.1.35:9850
武汉科技,http://27.19.146.219:2701/rtp/239.69.1.251:11148
武汉电视剧,http://27.19.146.219:2701/rtp/239.69.1.146:10512
武汉新闻,http://27.19.146.219:2701/rtp/239.69.1.145:10506

吉林卫视,http://27.19.146.219:2701/rtp/239.69.1.212:10914
广西卫视,http://27.19.146.219:2701/rtp/239.69.1.191:10788
四川卫视,http://27.19.146.219:2701/rtp/239.69.1.169:10650
